,pred
6770,1856656.01
6771,2304923.73
6772,307622.12
6773,519235.9
6774,1141495.49
6775,1497071.5
6776,363047.34
6777,3077448.25
6778,1015733.44
6779,209058.81333333332
6780,290162.61
6781,424510.64
6782,914224.46
6783,2149407.52
6784,1362057.37
6785,366030.61
6786,1779488.02
6787,492451.77
6788,287464.51166666666
6789,1849526.41
6790,377023.04
6791,989822.36
6792,1197881.83
6793,1498707.56
6794,1234348.0
6795,456660.89
6796,1569997.97
6797,822300.0933333334
6798,742855.86
6799,1216988.6
6800,598822.57
6801,924987.2
6802,699513.47
6803,1050997.21
6804,491520.74
6805,892795.0
6806,400899.96
6807,1316269.64
6808,1118686.07
6809,955377.18
6810,1111719.27
6811,390100.7
6812,2713833.0
6813,1659236.95
6814,867798.19
6815,296236.3761904762
6816,354828.65
6817,487352.54
6818,2294088.55
6819,554464.92
6820,685496.67
6821,270422.5
6822,1292265.08
6823,913313.09
6824,477050.2
6825,434066.16
6826,1013999.56
6827,675812.76
6828,395746.4
6829,528766.0
6830,242493.38
6831,980104.43
6832,247156.3
6833,339052.0
6834,4112100.36
6835,485872.05
6836,690542.43
6837,2714601.62
6838,529152.79
6839,618920.51
6840,1202575.0
6841,1637573.35
6842,512681.95
6843,377182.31
6844,419115.07
6845,606746.39
6846,1742727.45
6847,641559.96
6848,362375.55
6849,1810794.18
6850,627757.3
6851,527142.87
6852,454871.03
6853,257500.52
6854,170162.57
6855,492519.72
6856,349684.73
6857,2579926.03
6858,2359900.76
6859,967201.4
6860,536540.99
6861,670085.57
6862,1240828.49
6863,178038.83333333337
6864,464338.0
6865,871285.68
6866,461960.0
6867,792304.0
6868,480087.52
6869,399572.42
6870,541672.93
6871,669343.51
6872,861440.52
6873,331484.44
6874,204098.35
6875,628876.76
6876,150016.5
6877,1016498.97
6878,148994.95
6879,2780159.16
6880,307074.8333333333
6881,782593.92
6882,200819.99
6883,409499.42
6884,1650633.79
6885,1024791.0
6886,1153077.5
6887,363349.24
6888,588569.49
6889,378284.6
6890,473249.96
6891,851799.18
6892,201159.9233333333
6893,1580939.97
6894,2204317.75
6895,400616.39
6896,896977.21
6897,278252.88
6898,921343.55
6899,658968.76
6900,635270.49
6901,1058420.0
6902,756782.64
6903,652596.5
6904,506780.0
6905,163126.09
6906,357123.5
6907,2751387.45
6908,1322141.0
6909,145905.01
6910,1614810.84
6911,2308259.34
6912,610687.98
6913,414239.44
6914,682471.95
6915,276107.64
6916,1913392.29
6917,799516.3
6918,456387.49
6919,646951.87
6920,1354199.63
6921,693681.18
6922,1854770.475
6923,268151.08
6924,906193.19
6925,1047267.43
6926,188500.03
6927,3056965.0
6928,428798.46
6929,1129773.63
6930,158584.16
6931,494648.67
6932,1294441.2
6933,579066.79
6934,234157.52
6935,669762.55
6936,605288.0
6937,470913.4
6938,1567086.76
6939,536014.08
6940,950832.5
6941,872260.85
6942,2886960.38
6943,1633030.26
6944,214865.97333333336
6945,661269.78
6946,283678.33
6947,1378354.67
6948,1339140.97
6949,732911.54
6950,709679.12
6951,626435.18
6952,658577.1
6953,1580491.98
6954,436969.08
6955,563900.68
6956,436613.4
6957,352989.19
6958,914495.93
6959,382326.7766666666
6960,1230911.27
6961,992300.81
6962,936664.24
6963,3404501.6
6964,1340670.25
6965,1061719.0
6966,534133.63
6967,1555738.99
6968,1418665.09
6969,1975811.94
6970,1699182.26
6971,322175.0
6972,472315.46
6973,487972.5
6974,992409.88
6975,1560165.0
6976,1027347.84
6977,923797.81
6978,737550.18
6979,445180.06
6980,318415.29
6981,479130.7
6982,738280.29
6983,582751.3
6984,534741.13
6985,1911992.55
6986,651461.2
6987,470001.78
6988,1293976.47
6989,1633911.05
6990,759682.02
6991,330987.39
6992,480026.06
6993,1713858.06
6994,291638.46
6995,211545.8
6996,735700.0
6997,754910.65
6998,418072.71
6999,180863.05
7000,767572.9
7001,452063.81
7002,508323.89
7003,393262.36
7004,965717.78
7005,238315.58
7006,433865.54
7007,275640.0
7008,352464.11833333335
7009,1326908.75
7010,1153282.05
7011,603743.08
7012,423009.85
7013,551932.61
7014,757847.29
7015,319562.0
7016,221957.16
7017,641981.37
7018,1339930.0
7019,446024.47
7020,1549700.39
7021,341243.35
7022,600929.36
7023,850396.57
7024,1184680.88
7025,479385.0
7026,557637.23
7027,684768.14
7028,337010.37
7029,306503.01
7030,501110.06
7031,257555.0
7032,944391.0
7033,986929.33
7034,478661.92
7035,168358.0
7036,986467.0
7037,716463.35
7038,231152.11
7039,315481.8
7040,745938.07
7041,810663.7
7042,490601.0
7043,1344186.24
7044,693573.78
7045,908040.79
7046,366338.69
7047,399990.87
7048,647157.46
7049,463925.0
7050,620235.69
7051,486371.79
7052,598581.02
7053,755422.75
7054,814180.0
7055,777361.98
7056,1236369.07
7057,439761.56
7058,688450.0
7059,727372.08
7060,449449.3666666667
7061,991010.23
7062,1254383.86
7063,2075012.9
7064,298880.18
7065,547215.0
7066,738469.05
7067,1745293.23
7068,403021.7
7069,3310181.99
7070,432293.4
7071,407115.9
7072,848757.42
7073,615205.34
7074,358775.23
7075,615569.0
7076,882520.64
7077,421638.97
7078,257248.92
7079,353613.66
7080,765471.83
7081,418451.94
7082,1327265.0
7083,1806676.5466666666
7084,829477.5
7085,649473.85
7086,1287111.75
7087,2164013.0
7088,432973.98
7089,662138.3333333334
7090,1627247.01
7091,753881.24
7092,196470.0
7093,254715.79
7094,2312272.13
7095,753354.61
7096,600915.67
7097,239937.63
7098,1141272.0
7099,839902.76
7100,733145.0
7101,806281.53
7102,274205.0
7103,441860.93
7104,1786677.38
7105,947027.36
7106,433061.23
7107,1070346.06
7108,1047083.07
7109,1774190.0
7110,2237850.82
7111,480806.96
7112,1047279.82
7113,188205.0
7114,480051.85
7115,1070550.42
7116,908593.0
7117,469703.47
7118,396483.16
7119,1235995.99
7120,417118.79
7121,676093.71
7122,414953.2
7123,719888.03
7124,945060.0
7125,3170453.25
7126,267024.0
7127,636366.43
7128,346763.3
7129,942599.985
7130,337404.81
7131,772163.39
7132,395227.26
7133,1048320.7
7134,449906.92
7135,1357721.13
7136,485148.62
7137,1290116.7
7138,312085.76
7139,791773.02
7140,403486.41
7141,1419734.69
7142,699640.3
7143,570001.07
7144,1143112.31
7145,425267.99
7146,689925.41
7147,541548.1
7148,694178.88
7149,509021.67
7150,706870.53
7151,304346.86
7152,640255.62
7153,144047.95
7154,230363.0
7155,1844091.91
7156,770162.3033333332
7157,487019.84
7158,659899.84
7159,583124.63
7160,618775.0
7161,623545.16
7162,1905868.56
7163,985662.52
7164,464657.54
7165,672079.38
7166,2547982.13
7167,861350.62
7168,686557.95
7169,711015.03
7170,1494775.04
7171,257320.0
7172,737949.24
7173,318672.0
7174,1833725.34
7175,260272.61
7176,870346.72
7177,1474740.24
7178,642809.78
7179,978496.6
7180,1675662.37
7181,648997.4
7182,1014944.36
7183,789250.2
7184,521996.33
7185,1371037.23
7186,394150.03
7187,540705.785
7188,1879064.8085714288
7189,306943.6
7190,2571140.0
7191,521941.48
7192,1232994.67
7193,2027030.0
7194,455176.07
7195,508087.59
7196,445071.37
7197,471328.48
7198,858635.0
7199,639565.0
7200,514161.53
7201,1284465.3966666667
7202,2118772.72
7203,455981.96
7204,143470.89
7205,1564947.076666667
7206,1162836.64
7207,3156510.16
7208,4273090.48
7209,941624.68
7210,495357.11
7211,299258.75
7212,348559.91
7213,433849.15
7214,506220.0
7215,526730.26
7216,1081891.81
7217,269420.82
7218,794692.45
7219,974975.77
7220,2430385.28
7221,707527.36
7222,356793.57
7223,540642.0
7224,733958.9
7225,286859.21
7226,820936.69
7227,233468.3
7228,766963.59
7229,504108.87
7230,2195143.72
7231,520742.49
7232,476345.93
7233,768269.98
7234,511460.0
7235,609845.18
7236,1092035.07
7237,2058615.87
7238,2595824.17
7239,649110.9
7240,917309.32
7241,1078132.91
7242,324966.49
7243,774703.55
7244,869757.95
7245,142879.0
7246,1431064.59
7247,259720.62
7248,1184333.87
7249,628488.3333333334
7250,320910.0
7251,256700.02
7252,1108613.5
7253,1231090.0
7254,580174.65
7255,1104544.0
7256,605624.83
7257,437936.61
7258,414104.62
7259,560407.84
7260,440180.12
7261,329096.21
7262,1214789.3
7263,1227709.05
7264,845995.08
7265,715375.8875
7266,268245.8
7267,429250.66
7268,461644.58
7269,170247.5
7270,795023.52
7271,600279.9900000001
7272,1020152.2166666666
7273,856621.62
7274,1864550.27
7275,355601.48
7276,520076.72
7277,344666.08
7278,1291073.47
7279,406976.69
7280,1865077.31
7281,342273.36
7282,683728.12
7283,694079.0
7284,584031.15
7285,1598571.12
7286,572382.05
7287,921313.15
7288,572776.65
7289,422357.75
7290,238935.0
7291,609114.02
7292,1126207.25
7293,960865.0
7294,399370.74
7295,208795.33333333328
7296,754905.6
7297,308288.93
7298,670942.5
7299,810113.18
7300,792667.5
7301,171570.0
7302,308028.16
7303,237215.51
7304,144182.89
7305,1327490.96
7306,1011826.6666666665
7307,1046258.13
7308,1154660.0
7309,2075065.35
7310,1028365.7666666667
7311,214303.39666666667
7312,571001.3
7313,1232569.25
7314,326181.78
7315,961713.59
7316,756403.0
7317,1524349.68
7318,471497.59
7319,1131752.5
7320,877361.47
7321,353097.32
7322,1560794.68
7323,366949.61
7324,436717.75
7325,1135544.1666666665
7326,281683.3333333333
7327,406112.8
7328,321076.56
7329,549596.04
7330,1666001.3
7331,3416832.9
7332,1105728.73
7333,281582.0
7334,295174.95333333337
7335,482988.56
7336,1112390.14
7337,695464.11
7338,534140.64
7339,318368.4
7340,126082.82
7341,1832752.923333333
7342,501942.95
7343,529911.1
7344,2286028.77
7345,1724153.33
7346,312579.57
7347,240026.7
7348,693680.0
7349,808527.04
7350,365520.66
7351,642146.45
7352,576262.0
7353,1072580.0
7354,285642.0833333333
7355,635035.0
7356,917110.0
7357,1018327.42
7358,583970.6
7359,1451678.2
7360,665813.89
7361,519715.44
7362,634325.15
7363,855074.96
7364,1153167.16
7365,452264.4
7366,163300.0
7367,1232833.56
7368,535298.5
7369,1315415.87
7370,652922.89
7371,1748519.97
7372,319066.82
7373,835137.89
7374,267761.89
7375,498122.44
7376,395982.38
7377,973702.5566666668
7378,605119.89
7379,901142.04
7380,438607.27
7381,1058395.82
7382,1512760.15
7383,731861.42
7384,243277.0
7385,300135.0
7386,401261.91
7387,3558910.0
7388,500174.81
7389,1267631.64
7390,496413.83
7391,241795.63
7392,3204653.29
7393,314355.38
7394,381604.06
7395,1204500.37
7396,1092607.55
7397,456796.54
7398,613125.36
7399,1119503.96
7400,421369.0
7401,2188277.37
7402,502594.15
7403,138804.99
7404,1896195.0
7405,378845.56
7406,335093.94
7407,628730.07
7408,493329.79
7409,751220.0
7410,858774.0
7411,359865.18
7412,358450.8
7413,1433265.2
7414,257407.6666666667
7415,1132134.6666666665
7416,569431.39
7417,2497479.96
7418,289021.2
7419,623228.65
7420,705750.0
7421,1716238.25
7422,631085.0
7423,788035.79
7424,600201.23
7425,2145523.72
7426,646178.49
7427,3552696.31
7428,456896.18
7429,829828.11
7430,679301.19
7431,954401.68
7432,807284.0
7433,902369.6
7434,405156.57
7435,131069.0
7436,470093.22
7437,675112.6
7438,409461.25
7439,814865.0
7440,725915.1
7441,149810.0
7442,2238968.25
7443,869764.9
7444,298938.0
7445,588001.0
7446,576374.42
7447,1456225.96
7448,1264885.89
7449,943744.0
7450,267701.54
7451,1175654.365
7452,584166.8
7453,291635.0
7454,2190302.38
7455,746345.06
7456,392388.84
7457,1492072.5
7458,1092088.32
7459,575089.4966666666
7460,406550.35
7461,1042181.03
7462,601112.74
7463,642562.36
7464,499261.71
7465,721995.0
7466,522078.51
7467,1017799.57
7468,306277.9166666667
7469,251131.99
7470,266060.0
7471,658627.0
7472,883755.0
7473,793209.61
7474,590913.56
7475,1357547.5
7476,907736.0
7477,919741.16
7478,290123.67
7479,2072205.0
7480,1196266.8933333333
7481,897859.0
7482,870925.0
7483,3454010.67
7484,421572.8
7485,378848.89
7486,459148.15
7487,644798.55
7488,2203815.0
7489,668325.0
7490,814891.29
7491,699316.76
7492,438767.2
7493,686827.8
7494,1925447.88
7495,2002501.78
7496,488363.3
7497,2036196.33
7498,1138775.0
7499,575458.25
7500,192633.8
7501,517550.0
7502,289876.54
7503,1472114.9
7504,812397.07
7505,632820.86
7506,1466057.1
7507,726757.1
7508,306816.62
7509,978548.2
7510,2722687.31
7511,342410.1
7512,460380.57
7513,375154.56
7514,601249.1233333334
7515,447674.53
7516,1449061.35
7517,388502.58
7518,2024767.46
7519,337090.0
7520,280970.1666666666
7521,316674.13
7522,426589.85
7523,1098479.22
7524,246805.96
7525,368120.5
7526,2298908.16
7527,1260082.54
7528,222861.95
7529,2211485.91
7530,412545.86
7531,1584349.99
7532,752924.46
7533,365848.24
7534,908635.26
7535,507918.01
7536,554880.16
7537,1608321.49
7538,409870.0
7539,773218.55
7540,394926.44
7541,248995.03
7542,403812.81
7543,207995.0
7544,927109.14
7545,454522.52
7546,572576.69
7547,1810424.46
7548,904667.8
7549,416628.16
7550,478098.6
7551,408250.5
7552,1333481.61
7553,396272.03
7554,2979572.79
7555,460874.36
7556,1041785.55
7557,842066.71
7558,1032610.0
7559,604573.05
7560,1439098.45
7561,785767.99
7562,935047.5
7563,970396.49
7564,138487.47
7565,180630.0
7566,2565780.83
7567,381519.29
7568,1382137.5
7569,393483.44
7570,1000475.0
7571,1200658.71
7572,2263899.651904762
7573,240799.0
7574,320055.0
7575,699942.8
7576,542870.9
7577,1084597.92
7578,1107935.98
7579,350719.88
7580,464760.45
7581,482141.98
7582,580902.91
7583,588790.0
7584,243970.0
7585,520406.82
7586,513974.97
7587,1076538.19
7588,637029.45
7589,460260.29
7590,1975075.98
7591,1066938.57
7592,494219.2
7593,769280.01
7594,242935.3333333333
7595,846476.24
7596,398574.98
7597,214594.4
7598,188028.67
7599,420179.82
7600,517386.34
7601,387718.2
7602,529988.95
7603,499869.99
7604,394986.7
7605,1866023.3
7606,1127169.09
7607,2037834.32
7608,974289.87
7609,677259.56
7610,1550621.06
7611,524644.73
7612,521661.71
7613,1001690.68
7614,152400.0
7615,148024.74
7616,899766.0
7617,238452.53
7618,456287.49
7619,741098.8333333335
7620,3456854.5
7621,1293520.33
7622,1185065.75
7623,476714.6
7624,746898.1
7625,231815.6
7626,303962.0
7627,960235.41
7628,230363.0
7629,2633995.8
7630,659314.71
7631,709101.93
7632,168558.49
7633,710400.05
7634,488876.47
7635,3009345.85
7636,514599.07
7637,707616.25
7638,401698.18
7639,287475.68
7640,2273635.4
7641,873314.59
7642,960401.82
7643,1530553.66
7644,1003434.79
7645,326071.38933333335
7646,159240.0
7647,472397.08
7648,428222.59
7649,440819.82
7650,933529.75
7651,422106.7276190476
7652,1110486.35
7653,166595.0
7654,503618.72
7655,1460430.76
7656,710358.14
7657,641917.75
7658,791898.9
7659,426915.1
7660,898278.78
7661,725717.88
7662,441035.94
7663,811720.71
7664,411846.57
7665,305048.3
7666,581309.0
7667,1362930.0
7668,306132.6666666666
7669,1127825.26
7670,764028.93
7671,839297.27
7672,1230465.56
7673,755418.93
7674,295572.86
7675,393779.62
7676,498680.1
7677,771536.26
7678,340457.61
7679,581291.9166666666
7680,994634.52
7681,1133983.42
7682,1015343.1408333335
7683,202622.0
7684,565407.97
7685,2228838.57
7686,3024760.0
7687,1055355.0
7688,332138.11
7689,326408.25
7690,866573.67
7691,1204097.5
7692,564371.87
7693,400037.81
7694,321638.93
7695,639041.98
7696,430633.09
7697,1500634.78
7698,422001.1
7699,174399.99
7700,922345.93
7701,942009.91
7702,526604.44
7703,720705.0
7704,1497846.2461904762
7705,472604.0
7706,672342.55
7707,304850.24
7708,1236059.02
7709,662223.0
7710,909135.06
7711,465567.2
7712,549022.7
7713,525894.26
7714,762860.0
7715,258568.07
7716,908337.08
7717,1281893.53
7718,688346.19
7719,562688.41
7720,358036.59
7721,498339.43
7722,262663.14
7723,506914.6
7724,538074.88
7725,377412.63
7726,2384025.18
7727,854581.41
7728,1075864.2133333334
7729,450741.56
7730,531482.75
7731,1088280.38
7732,301545.3
7733,588158.0
7734,179994.89
7735,1117268.32
7736,457742.18
7737,1303067.31
7738,1606092.98
7739,297558.47
7740,615753.66
7741,690185.28
7742,558100.7
7743,1341496.35
7744,1019141.14
7745,2124238.88
7746,1227269.3733333335
7747,421509.46
7748,470988.86
7749,673682.59
7750,495019.8
7751,391271.08
7752,235336.05
7753,366526.99
7754,327931.02
7755,361496.72
7756,1255763.8
7757,688917.28
7758,613134.99
7759,568168.41
7760,173940.42
7761,2460940.38
7762,1549665.18
7763,2155171.08
7764,1577385.22
7765,1300035.18
7766,527884.87
7767,199280.0
7768,954483.18
7769,348571.66666666674
7770,1989948.65
7771,942100.59
7772,308588.86
7773,1307860.0
7774,1032767.59
7775,1025823.78
7776,272219.72
7777,428986.87
7778,1337940.265
7779,1921360.0
7780,275704.92
7781,1360295.18
7782,390741.75
7783,530412.2
7784,232028.96
7785,808100.06
7786,637875.0
7787,657998.79
7788,251140.0
7789,1759202.86
7790,1964472.69
7791,978406.95
7792,515353.06
7793,1214203.4
7794,352135.43
7795,540650.0
7796,599436.61
7797,853266.48
7798,1124157.74
7799,328749.21
7800,1127365.75
7801,360006.8
7802,1501808.6
7803,433432.86
7804,267529.1
7805,553966.78
7806,760210.0
7807,2360909.05
7808,436873.56533333333
7809,1083333.13
7810,685825.26
7811,1547706.43
7812,4339284.14
7813,359084.25
7814,1578880.45
7815,1194261.91
7816,708704.24
7817,694475.0
7818,2250523.25
7819,755919.38
7820,1208179.5
7821,584701.79
7822,392079.43
7823,334588.93
7824,1407750.0
7825,2155230.74
7826,466430.97
7827,398261.2
7828,1052451.98
7829,318877.38
7830,651274.35
7831,261890.71
7832,720457.5
7833,534537.0
7834,522744.57
7835,2454005.28
7836,1019579.6
7837,517478.44
7838,1221832.36
7839,407805.4
7840,450840.96
7841,848298.28
7842,240109.75
7843,640958.46
7844,1003463.99
7845,1136822.04
7846,200547.11
7847,761708.82
7848,1234690.72
7849,490328.23
7850,892630.0
7851,445115.4
7852,1229888.72
7853,344369.33333333326
7854,430862.61
7855,437363.17
7856,330716.6666666667
7857,431693.33
7858,832046.2
7859,360173.14
7860,123006.28
7861,317844.30333333334
7862,1553060.0
7863,1777614.25
7864,1117841.5
7865,750950.6
7866,717740.0
7867,1956260.0
7868,957972.0
7869,435783.75
7870,362881.55
7871,1098533.76
7872,1265857.49
7873,649976.11
7874,798528.55
7875,1473430.99
7876,1600697.52
7877,311516.0
7878,508860.79
7879,842094.64
7880,441014.81
7881,1313625.97
7882,1390611.65
7883,374096.08
7884,991530.21
7885,493500.0
7886,1101191.84
7887,1585849.07
7888,596235.97
7889,1002570.0
7890,2772480.78
7891,838905.13
7892,329330.0
7893,327231.74
7894,200855.2666666667
7895,918010.0
7896,1280261.18
7897,302311.27
7898,2436420.89
7899,279363.58
7900,2298876.15
7901,392314.6
7902,617363.97
7903,215212.74
7904,307569.16
7905,1384420.15
7906,371234.7
7907,1955591.27
7908,420663.08
7909,1010491.2
7910,1281893.53
7911,750450.2
7912,517992.52
7913,1130105.0
7914,526149.99
7915,422282.85714285716
7916,809628.21
7917,558228.78
7918,241706.95
7919,328298.69
7920,466404.52
7921,1259940.0
7922,1880066.65
7923,1187620.45
7924,680180.13
7925,168723.4
7926,428619.89
7927,1677851.99
7928,1455900.48
7929,452004.31
7930,259453.32
7931,1229243.88
7932,510031.01
7933,902797.81
7934,635294.35
7935,1018078.24
7936,1595579.62
7937,679935.1433333334
7938,799537.76
7939,365318.6
7940,2695837.51
7941,376746.0
7942,703245.94
7943,317517.55
7944,775765.8333333335
7945,523415.0
7946,425063.1
7947,967245.71
7948,420231.96
7949,1133620.5
7950,239050.92
7951,401425.38
7952,685258.45
7953,449311.97
7954,387691.1
7955,1401200.84
7956,3785128.75
7957,420317.21
7958,449003.19
7959,650671.6
7960,826957.5
7961,397634.0
7962,1190105.0
7963,439906.38
7964,437840.85
7965,911125.0
7966,356882.46
7967,463828.52
7968,1544979.493
7969,2221878.93
7970,665192.04
7971,545715.0
7972,774847.84
7973,710151.56
7974,2208075.09
7975,352077.41
7976,299817.9
7977,1948824.38
7978,558982.57
7979,710159.74
7980,916576.56
7981,2241863.68
7982,520511.92
7983,770213.56
7984,329123.69
7985,940801.02
7986,523655.92
7987,195496.0
7988,562263.1
7989,3900100.99
7990,638842.02
7991,1305288.69
7992,1379336.11
7993,565850.74
7994,1264185.45
7995,601424.8
7996,300758.3
7997,203740.0
7998,372820.46
7999,1343937.54
8000,222169.28
8001,1093910.0
8002,934870.34
8003,2065911.25
8004,1421700.11
8005,267425.0
8006,387166.93
8007,346538.9133333333
8008,195644.6
8009,187934.0
8010,597283.88
8011,706954.68
8012,501992.25
8013,870352.94
8014,693494.7
8015,286270.88
8016,996706.01
8017,1925096.56
8018,606007.0
8019,725160.0
8020,195470.0
8021,1407489.52
8022,1685946.91
8023,503582.6
8024,610382.37
8025,367515.0
8026,433300.0
8027,724617.2
8028,544366.15
8029,914570.21
8030,523544.66
8031,605577.1266666666
8032,164590.0
8033,296552.4
8034,1341998.57
8035,377159.7
8036,1030069.74
8037,773635.17
8038,481628.72
8039,772355.01
8040,332683.7808333333
8041,410861.56
8042,2522130.36
8043,1282177.84
8044,459636.31
8045,1013338.61
8046,912629.39
8047,613708.48
8048,1581951.2
8049,1053397.8
8050,1243122.5
8051,966062.67
8052,3793530.98
8053,2725610.57
8054,497298.75
8055,829950.0
8056,3911219.52
8057,393984.89
8058,1033170.7
8059,832488.84
8060,585423.9
8061,462160.28
8062,412340.56
8063,623791.95
8064,923355.0
8065,1880774.86
8066,428381.07
8067,578917.52
8068,356036.93
8069,1322384.28
8070,581033.2
8071,903185.24
8072,853065.29
8073,2005440.3
8074,1229634.17
8075,851071.2
8076,476560.49
8077,223285.0
8078,389913.92
8079,121930.0
8080,1808189.74
8081,778448.0
8082,555836.0
8083,402098.83
8084,305432.5
8085,1376127.73
8086,3176924.54
8087,638940.0
8088,537982.04
8089,2673525.93
8090,850909.66
8091,1204286.96
8092,270650.0
8093,617519.6866666668
8094,490993.99
8095,1243071.6666666665
8096,657777.16
8097,389280.0
8098,2080911.83
8099,398632.89
8100,850996.02
8101,1396460.0
8102,1466851.87
8103,1965387.6
8104,1446633.75
8105,1528882.02
8106,655453.44
8107,637955.44
8108,2484937.88
8109,569555.58
8110,946936.93
8111,466598.17666666664
8112,492241.63
8113,720646.79
8114,777472.54
8115,1302962.44
8116,1126152.0
8117,731349.32
8118,711799.4233333335
8119,2134433.99
8120,361074.25
8121,557670.0
8122,389110.46
8123,1501046.26
8124,395428.6
8125,294623.37
8126,1580296.75
8127,514878.15
8128,1688667.69
8129,791550.74
8130,1014193.19
8131,1346831.615
8132,924956.72
8133,290425.0
8134,587075.3
8135,869698.97
8136,1105791.46
8137,242232.8
8138,645756.62
8139,783590.95
8140,1252214.01
8141,1919367.19
8142,1123614.52
8143,1330388.48
8144,456566.33
8145,593656.31
8146,438297.76
8147,240435.33
8148,1192663.02
8149,383340.95
8150,482430.25240093237
8151,306403.28
8152,1113389.98
8153,480766.51
8154,1409085.54
8155,520150.53
8156,660735.93
8157,857920.5933333334
8158,1392006.01
8159,171644.09
8160,501082.04
8161,1792814.07
8162,1418802.88
8163,1708457.49
8164,450468.42
8165,1378513.6
8166,989995.24
8167,414543.1
8168,671498.45
8169,641339.99
8170,1731756.79
8171,1061282.85
8172,1020173.72
8173,842989.76
8174,283488.72
8175,752876.32
8176,729514.0
8177,2154726.0
8178,205204.47
8179,1310640.3
8180,940021.17
8181,589690.0
8182,1022183.61
8183,709159.01
8184,714538.95
8185,658601.33
8186,283384.37
8187,721392.33
8188,701599.59
8189,289559.6
8190,342956.7
8191,467921.24
8192,467067.0
8193,568119.17
8194,638752.74
8195,389674.4
8196,2217225.07
8197,1444418.43
8198,551830.98
8199,625179.4566666667
8200,553020.12
8201,325251.06
8202,506507.73
8203,493840.2
8204,1676429.99
8205,396830.0
8206,884821.05
8207,1144351.43
8208,760822.47
8209,665104.17
8210,384938.8
8211,558345.55
8212,248161.05
8213,423445.7
8214,427167.08
8215,443040.29
8216,690108.41
8217,2214160.23
8218,836070.0
8219,1830459.6
8220,392850.3
8221,513087.01
8222,136571.3
8223,776917.12
8224,530371.12
8225,444323.1
8226,641969.02
8227,810402.52
8228,1020780.93
8229,518231.23
8230,1380792.2
8231,529594.74
8232,739609.89
8233,191526.89
8234,1637457.87
8235,607203.7
8236,234500.17666666664
8237,1189171.9
8238,338187.07
8239,418666.98
8240,254574.63
8241,1750460.49
8242,1000089.81
8243,1142160.83
8244,524462.14
8245,2375717.92
8246,448470.06
8247,189076.58666666664
8248,1864635.34
8249,1558155.98
8250,391635.46
8251,435745.19
8252,1122692.16
8253,649038.62
8254,1208837.73
8255,390696.51
8256,258887.91
8257,1010984.95
8258,896162.21
8259,561420.25
8260,958922.59
8261,952723.06
8262,581309.73
8263,1722892.5
8264,429717.91
8265,1822392.38
8266,419666.0
8267,1038698.04
8268,1754680.65
8269,2377669.34
8270,648588.55
8271,748363.68
8272,803361.56
8273,730763.0
8274,500177.02
8275,1040675.62
8276,1999463.7
8277,371795.52
8278,1425873.68
8279,304808.09
8280,662219.29
8281,566597.4
8282,619533.5
8283,1010073.44
8284,2581577.15
8285,433796.59
8286,1033322.32
8287,1240850.4
8288,414461.23
8289,756309.61
8290,523468.0
8291,868515.6
8292,1738173.57
8293,836533.42
8294,719115.75
8295,521746.6
8296,131288.83
8297,535694.53
8298,663621.1666666665
8299,1011377.09
8300,587396.0
8301,983508.66
8302,1480130.0
8303,1253702.09
8304,345956.54666666663
8305,645122.68
8306,497776.44
8307,541015.66
8308,1371415.0
8309,497502.91
8310,968248.0
8311,258663.05
8312,1632025.36
8313,1361669.72
8314,750397.39
8315,3721760.0
8316,920721.15
8317,780675.27
8318,1024488.25
8319,459859.59
8320,2399034.09
8321,281732.87
8322,2161558.5
8323,317433.11
8324,1347480.0
8325,285375.966
8326,826621.1533333333
8327,942235.0
8328,720575.39
8329,421157.33
8330,737988.81
8331,248862.67
8332,928646.58
8333,599884.34
8334,523224.26
8335,452341.82
8336,460190.0
8337,520148.78
8338,1645111.27
8339,305250.0
8340,517708.19
8341,1172146.5
8342,1511259.92
8343,1348060.0
8344,375807.37
8345,2113795.63
8346,1622968.5
8347,335067.97
8348,204129.02
8349,817286.77
8350,808854.44
8351,962281.29
8352,522611.01
8353,2050930.22
8354,1187490.46
8355,1082195.33
8356,622688.6
8357,313599.59
8358,2393791.49
8359,431803.29
8360,1491572.41
8361,2444630.71
8362,679559.04
8363,1011526.94
8364,450089.6
8365,319204.89
8366,447903.86666666664
8367,201095.44
8368,612393.14
8369,440384.67
8370,239175.0
8371,891552.66
8372,1042150.59
8373,430238.07
8374,354457.93
8375,662343.25
8376,235475.0
8377,491013.39
8378,525113.53
8379,898238.86
8380,500912.06
8381,2426968.02
8382,1592659.34
8383,473616.64
8384,1672112.8033333335
8385,1997760.09
8386,2231594.22
8387,1158836.34
8388,462801.52
8389,728955.86
8390,713950.0
8391,397825.94
8392,534547.5
8393,996674.91
8394,1221034.75
8395,155862.08
8396,641909.55
8397,2457270.09
8398,479524.1
8399,419666.0
8400,1163417.15
8401,387310.6
8402,442474.48
8403,789072.46
8404,1657447.97
8405,994105.96
8406,716643.48
8407,721752.24
8408,837756.51
8409,610973.09
8410,529462.26
8411,561261.64
8412,622381.75
8413,2667872.44
8414,964963.7333333334
8415,769848.3
8416,464708.23
8417,843782.02
8418,607913.53
8419,516271.81
8420,745979.9
8421,974488.04
8422,1728743.37
8423,931532.61
8424,470617.63
8425,872182.67
8426,965515.3
8427,389385.31
8428,375884.3333333334
8429,642774.33
8430,409422.0
